name,time,value
t(2)w2,82,0.4441036
t(2)w2,83,0.3821369
t(2)w2,84,0.56804085
t(2)w2,85,0.5298414
t(2)w2,86,0.5045062
t(2)w2,87,0.53015393
t(2)w2,88,0.72348046
t(2)w2,89,0.54332507
t(2)w2,90,0.47718087
t(2)w2,91,0.5630481
t(2)w2,92,0.36049598
t(2)w2,93,0.35755962
t(2)w2,94,0.3550324
t(2)w2,95,0.5064216
t(2)w2,96,0.22423193
t(2)w2,97,0.33611318
t(2)w2,98,0.3170918
t(2)w2,99,0.35141125
t(2)w2,100,0
t(2)w2,101,1
t(2)w3,0,0.38645026
t(2)w3,1,0.59503514
t(2)w3,2,0.41398045
t(2)w3,3,0.37902457
t(2)w3,4,0.5808848
t(2)w3,5,0.584453
t(2)w3,6,0.17914936
t(2)w3,7,0.57315534
t(2)w3,8,0.52085835
t(2)w3,9,0.57664394
t(2)w3,10,0.6159392
t(2)w3,11,0.59245175
t(2)w3,12,0.52836704
t(2)w3,13,0.64215964
t(2)w3,14,0.46154445
t(2)w3,15,0.28353095
t(2)w3,16,0.33537212
t(2)w3,17,0.21177165
t(2)w3,18,0.53565246
t(2)w3,19,0.3221836
t(2)w3,20,0.4824769
t(2)w3,21,0.46030998
t(2)w3,22,0.56293195
t(2)w3,23,0.28204352
t(2)w3,24,0.28352398
t(2)w3,25,0.45467165
t(2)w3,26,0.24631098
t(2)w3,27,0.4518842
t(2)w3,28,0.31295887
t(2)w3,29,0.34968522
t(2)w3,30,0.3619554
t(2)w3,31,0.32500207
t(2)w3,32,0.29080445
t(2)w3,33,0.58386725
t(2)w3,34,0.36258653
t(2)w3,35,0.43769267
t(2)w3,36,0.36660016
t(2)w3,37,0.56338334
t(2)w3,38,0.66429687
t(2)w3,39,0.36839277
t(2)w3,40,0.5
t(2)w3,41,0.6545085
t(2)w3,42,0.7938926
t(2)w3,43,0.90450853
t(2)w3,44,0.97552824
t(2)w3,45,1.0
t(2)w3,46,0.97552824
t(2)w3,47,0.9045085
t(2)w3,48,0.7938926
t(2)w3,49,0.65450853
t(2)w3,50,0.41416177
t(2)w3,51,0.13236344
t(2)w3,52,0.0054381713
t(2)w3,53,0.08760053
t(2)w3,54,0.34549153
t(2)w3,55,0.3885835
t(2)w3,56,0.3885835
t(2)w3,57,0.3885835
t(2)w3,58,0.3885835
t(2)w3,59,0.3885835
t(2)w3,60,0.5
t(2)w3,61,0.3885835
t(2)w3,62,0.4594423
t(2)w3,63,0.44680658
t(2)w3,64,0.25686663
t(2)w3,65,0.3903221
t(2)w3,66,0.4753297
t(2)w3,67,0.4753104
t(2)w3,68,0.52497864
t(2)w3,69,0.46644178
t(2)w3,70,0.42597634
t(2)w3,71,0.34989536
t(2)w3,72,0.4288047
t(2)w3,73,0.5081113
t(2)w3,74,0.6681452
t(2)w3,75,0.56902397
t(2)w3,76,0.6846315
t(2)w3,77,0.6822545
t(2)w3,78,0.7250482
t(2)w3,79,0.61698115
t(2)w3,80,0.58874005
t(2)w3,81,0.4980898
t(2)w3,82,0.33540905
t(2)w3,83,0.23087066
t(2)w3,84,0.55949485
t(2)w3,85,0.56648606
t(2)w3,86,0.61524004
t(2)w3,87,0.4389536
t(2)w3,88,0.49501097
t(2)w3,89,0.38816515
t(2)w3,90,0.5039561
t(2)w3,91,0.653034
t(2)w3,92,0.37391323
t(2)w3,93,0.31121057
t(2)w3,94,0.29056773
t(2)w3,95,0.4924764
t(2)w3,96,0.5211983
t(2)w3,97,0.340218
t(2)w3,98,0.35613033
t(2)w3,99,0.46222243
t(2)w3,100,0
t(2)w3,101,1
t(2)w4,0,0.263899
t(2)w4,1,0.5867404
t(2)w4,2,0.5295055
t(2)w4,3,0.40177506
t(2)w4,4,0.5747034
t(2)w4,5,0.55845666
t(2)w4,6,0.6276475
t(2)w4,7,0.65228784
t(2)w4,8,0.34646246
t(2)w4,9,0.48368463
t(2)w4,10,0.58007276
t(2)w4,11,0.5417704
t(2)w4,12,0.53870106
t(2)w4,13,0.64307356
t(2)w4,14,0.34547424
t(2)w4,15,0.45293194
t(2)w4,16,0.3018517
t(2)w4,17,0.30209696
t(2)w4,18,0.4352163
t(2)w4,19,0.3523887
t(2)w4,20,0.6142299
t(2)w4,21,0.5867423
t(2)w4,22,0.41876805
t(2)w4,23,0.35941458
t(2)w4,24,0.4231171
t(2)w4,25,0.2678376
t(2)w4,26,0.37056208
t(2)w4,27,0.48916212
t(2)w4,28,0.45701763
t(2)w4,29,0.44834512
t(2)w4,30,0.3668458
t(2)w4,31,0.3813047
t(2)w4,32,0.42010236
t(2)w4,33,0.593925
t(2)w4,34,0.37223896
t(2)w4,35,0.343231
t(2)w4,36,0.5648213
t(2)w4,37,0.49899206
t(2)w4,38,0.680832
t(2)w4,39,0.7123307
t(2)w4,40,0.5
t(2)w4,41,0.6545085
t(2)w4,42,0.7938926
t(2)w4,43,0.90450853
t(2)w4,44,0.97552824
t(2)w4,45,1.0
t(2)w4,46,0.97552824
t(2)w4,47,0.9045085
t(2)w4,48,0.7938926
t(2)w4,49,0.65450853
t(2)w4,50,0.36756396
t(2)w4,51,0.18240386
t(2)w4,52,0.054908782
t(2)w4,53,0.0017479993
t(2)w4,54,0.0447632
t(2)w4,55,0.16660166
t(2)w4,56,0.34549153
t(2)w4,57,0.48422122
t(2)w4,58,0.48422122
t(2)w4,59,0.48422122
t(2)w4,60,0.5
t(2)w4,61,0.48422122
t(2)w4,62,0.62751627
t(2)w4,63,0.4176762
t(2)w4,64,0.35343507
t(2)w4,65,0.38246784
t(2)w4,66,0.5530493
t(2)w4,67,0.4931513
t(2)w4,68,0.35978448
t(2)w4,69,0.45586085
t(2)w4,70,0.46162105
t(2)w4,71,0.3496649
t(2)w4,72,0.36035746
t(2)w4,73,0.5095585
t(2)w4,74,0.77294034
t(2)w4,75,0.71260256
t(2)w4,76,0.5411879
t(2)w4,77,0.4905121
t(2)w4,78,0.5191329
t(2)w4,79,0.58405644
t(2)w4,80,0.5712656
t(2)w4,81,0.4326747
t(2)w4,82,0.45861602
t(2)w4,83,0.27501035
t(2)w4,84,0.5700063
t(2)w4,85,0.64956033
t(2)w4,86,0.45111302
t(2)w4,87,0.50177956
t(2)w4,88,0.50211394
t(2)w4,89,0.46222144
t(2)w4,90,0.42595536
t(2)w4,91,0.49608928
t(2)w4,92,0.3182416
t(2)w4,93,0.34849453
t(2)w4,94,0.54405653
t(2)w4,95,0.62025106
t(2)w4,96,0.34320858
t(2)w4,97,0.4092379
t(2)w4,98,0.23300812
t(2)w4,99,0.4664897
t(2)w4,100,0
t(2)w4,101,1
t(2)w5,0,0.30773
t(2)w5,1,0.57546204
t(2)w5,2,0.5343824
t(2)w5,3,0.42486358
t(2)w5,4,0.561152
t(2)w5,5,0.64267623
t(2)w5,6,0.5082791
t(2)w5,7,0.5247874
t(2)w5,8,0.5392139
t(2)w5,9,0.3935284
t(2)w5,10,0.6490525
t(2)w5,11,0.5787659
t(2)w5,12,0.6122432
t(2)w5,13,0.61640304
t(2)w5,14,0.4648612
t(2)w5,15,0.32282108
t(2)w5,16,0.3244915
t(2)w5,17,0.31043953
t(2)w5,18,0.47576326
t(2)w5,19,0.40838018
t(2)w5,20,0.37503028
t(2)w5,21,0.48651016
t(2)w5,22,0.46194148
t(2)w5,23,0.46065852
t(2)w5,24,0.41598976
t(2)w5,25,0.34473005
t(2)w5,26,0.43981645
t(2)w5,27,0.46850896
t(2)w5,28,0.38283587
t(2)w5,29,0.37927204
t(2)w5,30,0.4574998
t(2)w5,31,0.4351225
t(2)w5,32,0.50822175
t(2)w5,33,0.39470297
t(2)w5,34,0.42552122
t(2)w5,35,0.32783055
t(2)w5,36,0.44727272
t(2)w5,37,0.6651806
t(2)w5,38,0.44541773
t(2)w5,39,0.40765855
t(2)w5,40,0.5
t(2)w5,41,0.6545085
t(2)w5,42,0.7938926
t(2)w5,43,0.90450853
t(2)w5,44,0.97552824
t(2)w5,45,1.0
t(2)w5,46,0.97552824
t(2)w5,47,0.9045085
t(2)w5,48,0.7938926
t(2)w5,49,0.65450853
t(2)w5,50,0.5396175
t(2)w5,51,0.46434402
t(2)w5,52,0.38907072
t(2)w5,53,0.31689972
t(2)w5,54,0.24899456
t(2)w5,55,0.18625313
t(2)w5,56,0.13236344
t(2)w5,57,0.084565416
t(2)w5,58,0.049966063
t(2)w5,59,0.02133435
t(2)w5,60,0.009412205
t(2)w5,61,0.002509918
t(2)w5,62,0.014432064
t(2)w5,63,0.029934844
t(2)w5,64,0.0645342
t(2)w5,65,0.10116428
t(2)w5,66,0.15505394
t(2)w5,67,0.20968123
t(2)w5,68,0.27758652
t(2)w5,69,0.34549153
t(2)w5,70,0.3791618
t(2)w5,71,0.432497
t(2)w5,72,0.35960466
t(2)w5,73,0.5908419
t(2)w5,74,0.4774054
t(2)w5,75,0.68269324
t(2)w5,76,0.6225132
t(2)w5,77,0.596699
t(2)w5,78,0.72614074
t(2)w5,79,0.59281075
t(2)w5,80,0.58246064
t(2)w5,81,0.28993785
t(2)w5,82,0.35829037
t(2)w5,83,0.5241085
t(2)w5,84,0.40321353
t(2)w5,85,0.48464522
t(2)w5,86,0.42537948
t(2)w5,87,0.55039287
t(2)w5,88,0.7266822
t(2)w5,89,0.48547462
t(2)w5,90,0.5394285
t(2)w5,91,0.5381795
t(2)w5,92,0.52075213
t(2)w5,93,0.41399437
t(2)w5,94,0.53177
t(2)w5,95,0.50791585
t(2)w5,96,0.24363375
t(2)w5,97,0.29493403
t(2)w5,98,0.3402536
t(2)w5,99,0.33712673
t(2)w5,100,0
t(2)w5,101,1
t(3),0,0.5
t(3),1,0.5
t(3),2,0.5
t(3),3,0.5
t(3),4,0.5
t(3),5,0.5
t(3),6,0.5
t(3),7,0.5
t(3),8,0.5
t(3),9,0.5
t(3),10,0.5
t(3),11,0.5
t(3),12,0.5
t(3),13,0.5
t(3),14,0.5
t(3),15,0.5
t(3),16,0.5
t(3),17,0.5
t(3),18,0.5
t(3),19,0.5
t(3),20,0.5
t(3),21,0.5
t(3),22,0.5
t(3),23,0.5
t(3),24,0.5
t(3),25,0.5
t(3),26,0.5
t(3),27,0.5
t(3),28,0.5
t(3),29,0.5
t(3),30,0.5
t(3),31,0.5
t(3),32,0.5
t(3),33,0.5
t(3),34,0.5
t(3),35,0.5
t(3),36,0.5
t(3),37,0.5
t(3),38,0.5
t(3),39,0.5
t(3),40,0.5
t(3),41,0.55
t(3),42,0.6
t(3),43,0.65
t(3),44,0.7
t(3),45,0.75
t(3),46,0.8
t(3),47,0.85
t(3),48,0.9
t(3),49,0.95
t(3),50,1.0
t(3),51,0.95
t(3),52,0.9
t(3),53,0.85
t(3),54,0.8
t(3),55,0.75
t(3),56,0.7
t(3),57,0.65
t(3),58,0.6
t(3),59,0.55
t(3),60,0.5
t(3),61,0.5
t(3),62,0.5
t(3),63,0.5
t(3),64,0.5
t(3),65,0.5
t(3),66,0.5
t(3),67,0.5
t(3),68,0.5
t(3),69,0.5
t(3),70,0.5
t(3),71,0.5
t(3),72,0.5
t(3),73,0.5
t(3),74,0.5
t(3),75,0.5
t(3),76,0.5
t(3),77,0.5
t(3),78,0.5
t(3),79,0.5
t(3),80,0.5
t(3),81,0.5
t(3),82,0.5
t(3),83,0.5
t(3),84,0.5
t(3),85,0.5
t(3),86,0.5
t(3),87,0.5
t(3),88,0.5
t(3),89,0.5
t(3),90,0.5
t(3),91,0.5
t(3),92,0.5
t(3),93,0.5
t(3),94,0.5
t(3),95,0.5
t(3),96,0.5
t(3),97,0.5
t(3),98,0.5
t(3),99,0.5
t(3),100,0
t(3),101,1
t(3)i1,0,0.5418642
t(3)i1,1,0.43834746
t(3)i1,2,0.5117201
t(3)i1,3,0.65426487
t(3)i1,4,0.4484765
t(3)i1,5,0.33773786
t(3)i1,6,0.5587076
t(3)i1,7,0.50009507
t(3)i1,8,0.7835294
t(3)i1,9,0.51846784
t(3)i1,10,0.5233339
t(3)i1,11,0.41379333
t(3)i1,12,0.4171074
t(3)i1,13,0.551443
t(3)i1,14,0.5647149
t(3)i1,15,0.686929
t(3)i1,16,0.61622727
t(3)i1,17,0.6486666
t(3)i1,18,0.21968889
t(3)i1,19,0.2575041
t(3)i1,20,0.69254446
t(3)i1,21,0.37136316
t(3)i1,22,0.5222001
t(3)i1,23,0.53805304
t(3)i1,24,0.6723355
t(3)i1,25,0.79720265
t(3)i1,26,0.7291609
t(3)i1,27,0.50554174
t(3)i1,28,0.49820548
t(3)i1,29,0.6752024
t(3)i1,30,0.6303011
t(3)i1,31,0.65933454
t(3)i1,32,0.42997563
t(3)i1,33,0.5551526
t(3)i1,34,0.5195901
t(3)i1,35,0.52661836
t(3)i1,36,0.4095186
t(3)i1,37,0.69330966
t(3)i1,38,0.55286723
t(3)i1,39,0.38043714
t(3)i1,40,0.5
t(3)i1,41,0.45
t(3)i1,42,0.39999998
t(3)i1,43,0.35000002
t(3)i1,44,0.3
t(3)i1,45,0.25
t(3)i1,46,0.19999999
t(3)i1,47,0.14999998
t(3)i1,48,0.100000024
t(3)i1,49,0.050000012
t(3)i1,50,0.0
t(3)i1,51,0.050000012
t(3)i1,52,0.100000024
t(3)i1,53,0.14999998
t(3)i1,54,0.19999999
t(3)i1,55,0.25
t(3)i1,56,0.3
t(3)i1,57,0.35000002
t(3)i1,58,0.39999998
t(3)i1,59,0.45
t(3)i1,60,0.5
t(3)i1,61,0.5910654
t(3)i1,62,0.5612215
t(3)i1,63,0.72135365
t(3)i1,64,0.65054
t(3)i1,65,0.7221955
t(3)i1,66,0.6062153
t(3)i1,67,0.3449642
t(3)i1,68,0.6849731
t(3)i1,69,0.68567854
t(3)i1,70,0.64545876
t(3)i1,71,0.5602074
t(3)i1,72,0.44769365
t(3)i1,73,0.38185036
t(3)i1,74,0.36851978
t(3)i1,75,0.45047832
t(3)i1,76,0.3325302
t(3)i1,77,0.39425796
t(3)i1,78,0.449961
t(3)i1,79,0.38460678
t(3)i1,80,0.41773313
t(3)i1,81,0.5242764
t(3)i1,82,0.55539227
t(3)i1,83,0.82264644
t(3)i1,84,0.44478077
t(3)i1,85,0.5629517
t(3)i1,86,0.5198363
t(3)i1,87,0.5416093
t(3)i1,88,0.5127163
t(3)i1,89,0.4605468
t(3)i1,90,0.48547697
t(3)i1,91,0.44267642
t(3)i1,92,0.6354383
t(3)i1,93,0.62787056
t(3)i1,94,0.717445
t(3)i1,95,0.5690248
t(3)i1,96,0.6937393
t(3)i1,97,0.6148968
t(3)i1,98,0.508404
t(3)i1,99,0.47642422
t(3)i1,100,0
t(3)i1,101,1
t(3)t0,0,0.5
t(3)t0,1,0.55
t(3)t0,2,0.6
t(3)t0,3,0.65
t(3)t0,4,0.7
t(3)t0,5,0.75
t(3)t0,6,0.8
t(3)t0,7,0.85
t(3)t0,8,0.9
t(3)t0,9,0.95
t(3)t0,10,1.0
t(3)t0,11,0.95
t(3)t0,12,0.9
t(3)t0,13,0.85
t(3)t0,14,0.8
t(3)t0,15,0.75
t(3)t0,16,0.7
t(3)t0,17,0.65
t(3)t0,18,0.6
t(3)t0,19,0.55
t(3)t0,20,0.5
t(3)t0,21,0.41191724
t(3)t0,22,0.53466904
t(3)t0,23,0.6238857
t(3)t0,24,0.23467365
t(3)t0,25,0.36519045
t(3)t0,26,0.3867431
t(3)t0,27,0.47029158
t(3)t0,28,0.6515446
t(3)t0,29,0.34531933
t(3)t0,30,0.3386275
t(3)t0,31,0.32988575
t(3)t0,32,0.50934595
t(3)t0,33,0.6238713
t(3)t0,34,0.50192195
t(3)t0,35,0.5024885
t(3)t0,36,0.72770846
t(3)t0,37,0.58102024
t(3)t0,38,0.62362075
t(3)t0,39,0.6065103
t(3)t0,40,0.60735923
t(3)t0,41,0.48768345
t(3)t0,42,0.51366496
t(3)t0,43,0.45889738
t(3)t0,44,0.20944114
t(3)t0,45,0.5420342
t(3)t0,46,0.5142687
t(3)t0,47,0.5330786
t(3)t0,48,0.5194871
t(3)t0,49,0.47467136
t(3)t0,50,0.52376795
t(3)t0,51,0.38321996
t(3)t0,52,0.42979652
t(3)t0,53,0.34418663
t(3)t0,54,0.47043738
t(3)t0,55,0.61375964
t(3)t0,56,0.33922502
t(3)t0,57,0.3208523
t(3)t0,58,0.37533262
t(3)t0,59,0.62037295
t(3)t0,60,0.4240565
t(3)t0,61,0.47440687
t(3)t0,62,0.4577381
t(3)t0,63,0.44004965
t(3)t0,64,0.39549676
t(3)t0,65,0.5847756
t(3)t0,66,0.29264048
t(3)t0,67,0.21235698
t(3)t0,68,0.40145394
t(3)t0,69,0.46913344
t(3)t0,70,0.58497417
t(3)t0,71,0.56379795
t(3)t0,72,0.63635415
t(3)t0,73,0.60179925
t(3)t0,74,0.4104232
t(3)t0,75,0.461137
t(3)t0,76,0.31366938
t(3)t0,77,0.30553395
t(3)t0,78,0.29804575
t(3)t0,79,0.4055497
t(3)t0,80,0.49322987
t(3)t0,81,0.5072915
t(3)t0,82,0.572485
t(3)t0,83,0.42724594
t(3)t0,84,0.3472556
t(3)t0,85,0.53703874
t(3)t0,86,0.5153092
t(3)t0,87,0.57829255
t(3)t0,88,0.60544556
t(3)t0,89,0.3941178
t(3)t0,90,0.4798504
t(3)t0,91,0.31405458
t(3)t0,92,0.24247259
t(3)t0,93,0.4931858
t(3)t0,94,0.5490151
t(3)t0,95,0.5316347
t(3)t0,96,0.4059697
t(3)t0,97,0.33751303
t(3)t0,98,0.3325177
t(3)t0,99,0.7279977
t(3)t0,100,0
t(3)t0,101,1
t(3)t1,0,0.66573477
t(3)t1,1,0.500102
t(3)t1,2,0.54982346
t(3)t1,3,0.39339304
t(3)t1,4,0.28912047
t(3)t1,5,0.32393783
t(3)t1,6,0.3317026
t(3)t1,7,0.40667912
t(3)t1,8,0.5746629
t(3)t1,9,0.37852252
t(3)t1,10,0.51054865
t(3)t1,11,0.4066069
t(3)t1,12,0.49134508
t(3)t1,13,0.5140095
t(3)t1,14,0.3475771
t(3)t1,15,0.4617468
t(3)t1,16,0.3915642
t(3)t1,17,0.68451285
t(3)t1,18,0.3635211
t(3)t1,19,0.46790546
t(3)t1,20,0.5
t(3)t1,21,0.55
t(3)t1,22,0.6
t(3)t1,23,0.65
t(3)t1,24,0.7
t(3)t1,25,0.75
t(3)t1,26,0.8
t(3)t1,27,0.85
t(3)t1,28,0.9
t(3)t1,29,0.95
t(3)t1,30,1.0
t(3)t1,31,0.95
t(3)t1,32,0.9
t(3)t1,33,0.85
t(3)t1,34,0.8
t(3)t1,35,0.75
t(3)t1,36,0.7
t(3)t1,37,0.65
t(3)t1,38,0.6
t(3)t1,39,0.55
t(3)t1,40,0.5
t(3)t1,41,0.39885396
t(3)t1,42,0.46094605
t(3)t1,43,0.377508
t(3)t1,44,0.25699556
t(3)t1,45,0.26797277
t(3)t1,46,0.33415806
t(3)t1,47,0.49967638
t(3)t1,48,0.5282208
t(3)t1,49,0.693268
t(3)t1,50,0.50034463
t(3)t1,51,0.31041312
t(3)t1,52,0.5772008
t(3)t1,53,0.74557805
t(3)t1,54,0.7026802
t(3)t1,55,0.6524959
t(3)t1,56,0.5424385
t(3)t1,57,0.6389584
t(3)t1,58,0.49198204
t(3)t1,59,0.6035627
t(3)t1,60,0.54701775
t(3)t1,61,0.43602318
t(3)t1,62,0.39876413
t(3)t1,63,0.43657532
t(3)t1,64,0.6228055
t(3)t1,65,0.45851126
t(3)t1,66,0.5018384
t(3)t1,67,0.49869442
t(3)t1,68,0.43010798
t(3)t1,69,0.5157322
t(3)t1,70,0.6470187
t(3)t1,71,0.42055836
t(3)t1,72,0.5068678
t(3)t1,73,0.36029774
t(3)t1,74,0.30978394
t(3)t1,75,0.47436744
t(3)t1,76,0.22993289
t(3)t1,77,0.31490162
t(3)t1,78,0.2760132
t(3)t1,79,0.33023188
t(3)t1,80,0.43389976
t(3)t1,81,0.42339972
t(3)t1,82,0.5180718
t(3)t1,83,0.43233916
t(3)t1,84,0.51617384
t(3)t1,85,0.55047536
t(3)t1,86,0.41230524
t(3)t1,87,0.3143907
t(3)t1,88,0.18148458
t(3)t1,89,0.5425416
t(3)t1,90,0.56599814
t(3)t1,91,0.56146866
t(3)t1,92,0.5730759
t(3)t1,93,0.6170784
t(3)t1,94,0.67030615
t(3)t1,95,0.42199004
t(3)t1,96,0.32553768
t(3)t1,97,0.28553316
t(3)t1,98,0.18644229
t(3)t1,99,0.392936
t(3)t1,100,0
t(3)t1,101,1
t(3)t2,0,0.61502653
t(3)t2,1,0.6155736
t(3)t2,2,0.643309
t(3)t2,3,0.61252177
t(3)t2,4,0.34020752
t(3)t2,5,0.38617367
t(3)t2,6,0.38146657
t(3)t2,7,0.26711228
t(3)t2,8,0.27454066
t(3)t2,9,0.48675108
t(3)t2,10,0.43931347
t(3)t2,11,0.4342481
t(3)t2,12,0.64236206
t(3)t2,13,0.5051337
t(3)t2,14,0.43391183
t(3)t2,15,0.511826
t(3)t2,16,0.53439105
t(3)t2,17,0.5688177
t(3)t2,18,0.7019966
t(3)t2,19,0.35491085
t(3)t2,20,0.34988356
t(3)t2,21,0.45883703
t(3)t2,22,0.3142987
t(3)t2,23,0.5439463
t(3)t2,24,0.34702313
t(3)t2,25,0.295472
t(3)t2,26,0.3021646
t(3)t2,27,0.55868715
t(3)t2,28,0.61971146
t(3)t2,29,0.36639243
t(3)t2,30,0.5
t(3)t2,31,0.55
t(3)t2,32,0.6
t(3)t2,33,0.65
t(3)t2,34,0.7
t(3)t2,35,0.75
t(3)t2,36,0.8
t(3)t2,37,0.85
t(3)t2,38,0.9
t(3)t2,39,0.95
t(3)t2,40,1.0
t(3)t2,41,0.95
t(3)t2,42,0.9
t(3)t2,43,0.85
t(3)t2,44,0.8
t(3)t2,45,0.75
t(3)t2,46,0.7
t(3)t2,47,0.65
t(3)t2,48,0.6
t(3)t2,49,0.55
t(3)t2,50,0.5
t(3)t2,51,0.37030032
t(3)t2,52,0.4435085
t(3)t2,53,0.23378192
t(3)t2,54,0.26790562
t(3)t2,55,0.22877048
t(3)t2,56,0.26266128
t(3)t2,57,0.43088472
t(3)t2,58,0.64971465
t(3)t2,59,0.29282856
t(3)t2,60,0.30881768
t(3)t2,61,0.38935286
t(3)t2,62,0.5505974
t(3)t2,63,0.7644922
t(3)t2,64,0.67778254
t(3)t2,65,0.68428767
t(3)t2,66,0.7192374
t(3)t2,67,0.7140821
t(3)t2,68,0.6398236
t(3)t2,69,0.5408007
t(3)t2,70,0.5167965
t(3)t2,71,0.5143141
t(3)t2,72,0.35212353
t(3)t2,73,0.398058
t(3)t2,74,0.53369087
t(3)t2,75,0.46365222
t(3)t2,76,0.4650978
t(3)t2,77,0.60851157
t(3)t2,78,0.550834
t(3)t2,79,0.6811333
t(3)t2,80,0.5508804
t(3)t2,81,0.35578522
t(3)t2,82,0.29235193
t(3)t2,83,0.37618473
t(3)t2,84,0.3844946
t(3)t2,85,0.49146304
t(3)t2,86,0.41641155
t(3)t2,87,0.23298556
t(3)t2,88,0.5280503
t(3)t2,89,0.43836528
t(3)t2,90,0.30621722
t(3)t2,91,0.5398891
t(3)t2,92,0.5327636
t(3)t2,93,0.52149
t(3)t2,94,0.4115039
t(3)t2,95,0.6428385
t(3)t2,96,0.5065602
t(3)t2,97,0.36718336
t(3)t2,98,0.6111337
t(3)t2,99,0.5861005
t(3)t2,100,0
t(3)t2,101,1
t(3)t3,0,0.3529935
t(3)t3,1,0.656309
t(3)t3,2,0.35899788
t(3)t3,3,0.33261016
t(3)t3,4,0.45449215
t(3)t3,5,0.46556282
t(3)t3,6,0.37173045
t(3)t3,7,0.51999104
t(3)t3,8,0.31270307
t(3)t3,9,0.42258787
t(3)t3,10,0.4564979
t(3)t3,11,0.40475917
t(3)t3,12,0.4232472
t(3)t3,13,0.45982578
t(3)t3,14,0.3709501
t(3)t3,15,0.53869146
t(3)t3,16,0.6444258
t(3)t3,17,0.5738949
t(3)t3,18,0.49422574
t(3)t3,19,0.5445225
t(3)t3,20,0.69731337
t(3)t3,21,0.6715971
t(3)t3,22,0.6171828
t(3)t3,23,0.62201095
t(3)t3,24,0.5290128
t(3)t3,25,0.2756418
t(3)t3,26,0.37629095
t(3)t3,27,0.28664935
t(3)t3,28,0.50157785
t(3)t3,29,0.74221957
t(3)t3,30,0.5937875
t(3)t3,31,0.65446377
t(3)t3,32,0.55170614
t(3)t3,33,0.4005484
t(3)t3,34,0.3952684
t(3)t3,35,0.32930502
t(3)t3,36,0.54225206
t(3)t3,37,0.54662544
t(3)t3,38,0.49142268
t(3)t3,39,0.42814365
t(3)t3,40,0.41472968
t(3)t3,41,0.35365388
t(3)t3,42,0.33829615
t(3)t3,43,0.35666266
t(3)t3,44,0.47943437
t(3)t3,45,0.3660401
t(3)t3,46,0.55262184
t(3)t3,47,0.57955146
t(3)t3,48,0.3942182
t(3)t3,49,0.45129707
t(3)t3,50,0.5
t(3)t3,51,0.55
t(3)t3,52,0.6
t(3)t3,53,0.65
t(3)t3,54,0.7
t(3)t3,55,0.75
t(3)t3,56,0.8
t(3)t3,57,0.85
t(3)t3,58,0.9
t(3)t3,59,0.95
t(3)t3,60,1.0
t(3)t3,61,0.95
t(3)t3,62,0.9
t(3)t3,63,0.85
t(3)t3,64,0.8
t(3)t3,65,0.75
t(3)t3,66,0.7
t(3)t3,67,0.65
t(3)t3,68,0.6
t(3)t3,69,0.55
t(3)t3,70,0.5
t(3)t3,71,0.4228164
t(3)t3,72,0.42480227
t(3)t3,73,0.44294763
t(3)t3,74,0.3489902
t(3)t3,75,0.33603254
t(3)t3,76,0.41540277
t(3)t3,77,0.54090565
t(3)t3,78,0.30238122
t(3)t3,79,0.5597099
t(3)t3,80,0.5744184
t(3)t3,81,0.41082972
t(3)t3,82,0.42825913
t(3)t3,83,0.49591333
t(3)t3,84,0.66513175
t(3)t3,85,0.56284237
t(3)t3,86,0.59575653
t(3)t3,87,0.64536357
t(3)t3,88,0.66995704
t(3)t3,89,0.68681204
t(3)t3,90,0.67583066
t(3)t3,91,0.47251368
t(3)t3,92,0.4427744
t(3)t3,93,0.3651873
t(3)t3,94,0.5885728
t(3)t3,95,0.438322
t(3)t3,96,0.49891976
t(3)t3,97,0.6329911
t(3)t3,98,0.47930902
t(3)t3,99,0.65076196
t(3)t3,100,0
t(3)t3,101,1
t(3)t4,0,0.5277622
t(3)t4,1,0.5132901
t(3)t4,2,0.4708018
t(3)t4,3,0.6112904
t(3)t4,4,0.6273915
t(3)t4,5,0.4467982
t(3)t4,6,0.5947936
t(3)t4,7,0.5344317
t(3)t4,8,0.5350005
t(3)t4,9,0.403843
t(3)t4,10,0.57313067
t(3)t4,11,0.53878015
t(3)t4,12,0.36964405
t(3)t4,13,0.43360922
t(3)t4,14,0.27645525
t(3)t4,15,0.47470942
t(3)t4,16,0.3074996
t(3)t4,17,0.41542304
t(3)t4,18,0.52178943
t(3)t4,19,0.41939571
t(3)t4,20,0.31941092
t(3)t4,21,0.37151363
t(3)t4,22,0.5436553
t(3)t4,23,0.50759184
t(3)t4,24,0.44735697
t(3)t4,25,0.5692282
t(3)t4,26,0.66738045
t(3)t4,27,0.6752668
t(3)t4,28,0.3782404
t(3)t4,29,0.472997
t(3)t4,30,0.5627127
t(3)t4,31,0.57076883
t(3)t4,32,0.59062153
t(3)t4,33,0.55194634
t(3)t4,34,0.5411138
t(3)t4,35,0.2923152
t(3)t4,36,0.2767694
t(3)t4,37,0.38550916
t(3)t4,38,0.3375407
t(3)t4,39,0.5158195
t(3)t4,40,0.23446241
t(3)t4,41,0.45819175
t(3)t4,42,0.56724626
t(3)t4,43,0.38898754
t(3)t4,44,0.3279434
t(3)t4,45,0.3265999
t(3)t4,46,0.48816675
t(3)t4,47,0.5261967
t(3)t4,48,0.3356006
